InningsNo,OverNo,BattingTeamID,OverRuns,BowlerRuns,BowlerID,Wickets,Bowler
2,12,0,8,8,2019-100mb00000000130-89338eb7449a11,0,Harpreet Brar
2,13,0,5,5,2019-100mb00000000183-f4a991db44b611,0,Liam Livingstone
2,14,0,10,10,2019-100mb00000000138-5bd8fcf6449d11,1,Sam Curran
2,15,0,4,4,2019-100mb00000000114-8c98068c449611,1,Harshal Patel
2,16,0,13,13,2019-100mb00000000130-89338eb7449a11,0,Harpreet Brar
2,17,0,20,20,2019-100mb00000000116-dbd48930449611,0,Kagiso Rabada
2,18,0,4,4,2019-100mb00000000114-8c98068c449611,2,Harshal Patel
2,19,0,4,4,2019-100mb00000000125-2485f88b449911,0,Arshdeep Singh
1,0,0,12,10,2019-100mb00000000063-d9aa7a01187311,0,Mohammed Siraj
1,1,0,11,10,2022-100mb00000000978-bc824605a44611,0,Yash Dayal
1,2,0,4,4,2019-100mb00000000063-d9aa7a01187311,0,Mohammed Siraj
1,3,0,28,28,2019-100mb00000000069-7aeb5c411e3711,0,Lockie Ferguson
1,4,0,8,6,2019-100mb00000000063-d9aa7a01187311,1,Mohammed Siraj
1,5,0,12,12,2022-100mb00000000978-bc824605a44611,2,Yash Dayal
1,6,0,8,8,2019-100mb00000000069-7aeb5c411e3711,0,Lockie Ferguson
1,7,0,10,10,2019-100mb00000000098-7a8c366b43f611,0,Karn Sharma
1,8,0,9,9,2020-100mb00000000550-247665a42ff311,1,Cameron Green
1,9,0,5,5,2019-100mb00000000098-7a8c366b43f611,0,Karn Sharma
1,10,0,7,7,2020-100mb00000000550-247665a42ff311,0,Cameron Green
1,11,0,12,11,2019-100mb00000000098-7a8c366b43f611,0,Karn Sharma
1,12,0,11,11,2020-100mb00000000550-247665a42ff311,0,Cameron Green
1,13,0,5,5,2019-100mb00000000069-7aeb5c411e3711,1,Lockie Ferguson
1,14,0,7,7,2019-100mb00000000098-7a8c366b43f611,0,Karn Sharma
1,15,0,6,6,2019-100mb00000000069-7aeb5c411e3711,0,Lockie Ferguson
1,16,0,22,17,2022-100mb00000000978-bc824605a44611,0,Yash Dayal
1,17,0,9,8,2020-100mb00000000550-247665a42ff311,1,Cameron Green
1,18,0,20,20,2019-100mb00000000063-d9aa7a01187311,0,Mohammed Siraj
1,19,0,16,16,2022-100mb00000000978-bc824605a44611,0,Yash Dayal
2,0,0,12,12,2022-100mb00000001013-30676520bcc011,0,Harshit Rana
2,1,0,15,14,2018-100mb00000000031-b334eaf6f08611,0,Mitchell Starc
2,2,0,8,8,2022-100mb00000001013-30676520bcc011,1,Harshit Rana
2,3,0,10,10,2019-100mb00000000140-a41b85f2449d11,1,Varun Chakaravarthy
2,4,0,7,6,2019-100mb00000000156-a6b6f42c44aa11,0,Sunil Narine
2,5,0,22,22,2018-100mb00000000031-b334eaf6f08611,0,Mitchell Starc
2,6,0,4,3,2019-100mb00000000156-a6b6f42c44aa11,0,Sunil Narine
2,7,0,11,11,2023-100mb00000001932-5539f1d7c3fd11,0,Suyash Sharma
2,8,0,11,11,2019-100mb00000000140-a41b85f2449d11,0,Varun Chakaravarthy
2,9,0,22,22,2023-100mb00000001932-5539f1d7c3fd11,0,Suyash Sharma
2,10,0,15,15,2019-100mb00000000156-a6b6f42c44aa11,0,Sunil Narine
2,11,0,8,7,2019-100mb00000000141-e67c41d144a711,2,Andre Russell
2,12,0,10,10,2019-100mb00000000156-a6b6f42c44aa11,2,Sunil Narine
2,13,0,9,8,2019-100mb00000000141-e67c41d144a711,0,Andre Russell
2,14,0,10,10,2019-100mb00000000140-a41b85f2449d11,0,Varun Chakaravarthy
2,15,0,7,7,2022-100mb00000001013-30676520bcc011,0,Harshit Rana
2,16,0,5,5,2019-100mb00000000140-a41b85f2449d11,0,Varun Chakaravarthy
2,17,0,6,6,2022-100mb00000001013-30676520bcc011,1,Harshit Rana
2,18,0,10,10,2019-100mb00000000141-e67c41d144a711,1,Andre Russell
2,19,0,19,19,2018-100mb00000000031-b334eaf6f08611,2,Mitchell Starc
1,0,0,12,10,2019-100mb00000000063-d9aa7a01187311,0,Mohammed Siraj
1,1,0,11,10,2022-100mb00000000978-bc824605a44611,0,Yash Dayal
1,2,0,4,4,2019-100mb00000000063-d9aa7a01187311,0,Mohammed Siraj
1,3,0,28,28,2019-100mb00000000069-7aeb5c411e3711,0,Lockie Ferguson
1,4,0,8,6,2019-100mb00000000063-d9aa7a01187311,1,Mohammed Siraj
1,5,0,12,12,2022-100mb00000000978-bc824605a44611,2,Yash Dayal
1,6,0,8,8,2019-100mb00000000069-7aeb5c411e3711,0,Lockie Ferguson
1,7,0,10,10,2019-100mb00000000098-7a8c366b43f611,0,Karn Sharma
1,8,0,9,9,2020-100mb00000000550-247665a42ff311,1,Cameron Green
1,9,0,5,5,2019-100mb00000000098-7a8c366b43f611,0,Karn Sharma
1,10,0,7,7,2020-100mb00000000550-247665a42ff311,0,Cameron Green
1,11,0,12,11,2019-100mb00000000098-7a8c366b43f611,0,Karn Sharma
1,12,0,11,11,2020-100mb00000000550-247665a42ff311,0,Cameron Green
1,13,0,5,5,2019-100mb00000000069-7aeb5c411e3711,1,Lockie Ferguson
1,14,0,7,7,2019-100mb00000000098-7a8c366b43f611,0,Karn Sharma
1,15,0,6,6,2019-100mb00000000069-7aeb5c411e3711,0,Lockie Ferguson
1,16,0,22,17,2022-100mb00000000978-bc824605a44611,0,Yash Dayal
1,17,0,9,8,2020-100mb00000000550-247665a42ff311,1,Cameron Green
1,18,0,20,20,2019-100mb00000000063-d9aa7a01187311,0,Mohammed Siraj
1,19,0,16,16,2022-100mb00000000978-bc824605a44611,0,Yash Dayal
2,0,0,12,12,2022-100mb00000001013-30676520bcc011,0,Harshit Rana
2,1,0,15,14,2018-100mb00000000031-b334eaf6f08611,0,Mitchell Starc
2,2,0,8,8,2022-100mb00000001013-30676520bcc011,1,Harshit Rana
2,3,0,10,10,2019-100mb00000000140-a41b85f2449d11,1,Varun Chakaravarthy
2,4,0,7,6,2019-100mb00000000156-a6b6f42c44aa11,0,Sunil Narine
2,5,0,22,22,2018-100mb00000000031-b334eaf6f08611,0,Mitchell Starc
2,6,0,4,3,2019-100mb00000000156-a6b6f42c44aa11,0,Sunil Narine
2,7,0,11,11,2023-100mb00000001932-5539f1d7c3fd11,0,Suyash Sharma
2,8,0,11,11,2019-100mb00000000140-a41b85f2449d11,0,Varun Chakaravarthy
2,9,0,22,22,2023-100mb00000001932-5539f1d7c3fd11,0,Suyash Sharma
2,10,0,15,15,2019-100mb00000000156-a6b6f42c44aa11,0,Sunil Narine
2,11,0,8,7,2019-100mb00000000141-e67c41d144a711,2,Andre Russell
2,12,0,10,10,2019-100mb00000000156-a6b6f42c44aa11,2,Sunil Narine
2,13,0,9,8,2019-100mb00000000141-e67c41d144a711,0,Andre Russell
2,14,0,10,10,2019-100mb00000000140-a41b85f2449d11,0,Varun Chakaravarthy
2,15,0,7,7,2022-100mb00000001013-30676520bcc011,0,Harshit Rana
2,16,0,5,5,2019-100mb00000000140-a41b85f2449d11,0,Varun Chakaravarthy
2,17,0,6,6,2022-100mb00000001013-30676520bcc011,1,Harshit Rana
2,18,0,10,10,2019-100mb00000000141-e67c41d144a711,1,Andre Russell
2,19,0,19,19,2018-100mb00000000031-b334eaf6f08611,2,Mitchell Starc
1,0,0,6,6,2019-100mb00000000066-573f78a31e3711,1,Trent Boult
1,1,0,3,3,2019-100mb00000000220-18a6ceb644c011,1,Sandeep Sharma
1,2,0,11,11,2019-100mb00000000066-573f78a31e3711,0,Trent Boult
1,3,0,1,1,2019-100mb00000000220-18a6ceb644c011,1,Sandeep Sharma
1,4,0,6,5,2019-100mb00000000066-573f78a31e3711,0,Trent Boult
1,5,0,18,18,2019-100mb00000000109-5cc123ab449411,0,Avesh Khan
1,6,0,5,5,2018-100mb00000000045-f658f1b6f88a11,0,Ravichandran Ashwin
1,7,0,6,6,2018-100mb00000000010-b76159ade99b11,1,Yuzvendra Chahal
1,8,0,10,10,2018-100mb00000000045-f658f1b6f88a11,0,Ravichandran Ashwin
1,9,0,6,6,2019-100mb00000000109-5cc123ab449411,0,Avesh Khan
1,10,0,10,10,2018-100mb00000000045-f658f1b6f88a11,0,Ravichandran Ashwin
1,11,0,13,13,2018-100mb00000000010-b76159ade99b11,0,Yuzvendra Chahal
1,12,0,6,6,2018-100mb00000000045-f658f1b6f88a11,0,Ravichandran Ashwin
1,13,0,19,19,2019-100mb00000000109-5cc123ab449411,0,Avesh Khan
1,14,0,11,11,2019-100mb00000000220-18a6ceb644c011,0,Sandeep Sharma
1,15,0,20,20,2018-100mb00000000010-b76159ade99b11,0,Yuzvendra Chahal
1,16,0,10,10,2019-100mb00000000066-573f78a31e3711,1,Trent Boult
1,17,0,9,9,2018-100mb00000000010-b76159ade99b11,0,Yuzvendra Chahal
1,18,0,6,6,2019-100mb00000000109-5cc123ab449411,1,Avesh Khan
1,19,0,3,3,2019-100mb00000000220-18a6ceb644c011,3,Sandeep Sharma
2,0,0,11,11,2018-100mb00000000054-e3ebefa2050a11,0,Hardik Pandya
2,1,0,2,2,2018-100mb00000000009-92bfdfe9e99b11,0,Jasprit Bumrah
2,2,0,6,6,2022-100mb00000000813-41cd35e9762011,0,Nuwan Thushara
2,3,0,16,16,2023-100mb00000002535-239c770f61da11,0,Gerald Coetzee
2,4,0,9,9,2018-100mb00000000009-92bfdfe9e99b11,0,Jasprit Bumrah
2,5,0,17,17,2022-100mb00000000813-41cd35e9762011,0,Nuwan Thushara
2,6,0,7,7,2019-100mb00000000217-29d6c58644bf11,0,Mohammad Nabi
2,7,0,6,6,2019-100mb00000000149-10d5663944a911,1,Piyush Chawla
2,8,0,9,9,2019-100mb00000000217-29d6c58644bf11,0,Mohammad Nabi
2,9,0,12,12,2019-100mb00000000149-10d5663944a911,0,Piyush Chawla
2,10,0,15,14,2019-100mb00000000217-29d6c58644bf11,0,Mohammad Nabi
2,11,0,3,3,2019-100mb00000000149-10d5663944a911,0,Piyush Chawla
2,12,0,10,10,2018-100mb00000000054-e3ebefa2050a11,0,Hardik Pandya
2,13,0,12,12,2019-100mb00000000149-10d5663944a911,0,Piyush Chawla
2,14,0,16,16,2018-100mb00000000009-92bfdfe9e99b11,0,Jasprit Bumrah
2,15,0,9,9,2023-100mb00000002535-239c770f61da11,0,Gerald Coetzee
2,16,0,10,10,2018-100mb00000000009-92bfdfe9e99b11,0,Jasprit Bumrah
2,17,0,5,5,2022-100mb00000000813-41cd35e9762011,0,Nuwan Thushara
2,18,0,8,8,2022-100mb00000000993-60c58f9ea44c11,0,Tilak Varma
1,0,0,6,6,2019-100mb00000000066-573f78a31e3711,1,Trent Boult
1,1,0,3,3,2019-100mb00000000220-18a6ceb644c011,1,Sandeep Sharma
1,2,0,11,11,2019-100mb00000000066-573f78a31e3711,0,Trent Boult
1,3,0,1,1,2019-100mb00000000220-18a6ceb644c011,1,Sandeep Sharma
1,4,0,6,5,2019-100mb00000000066-573f78a31e3711,0,Trent Boult
1,5,0,18,18,2019-100mb00000000109-5cc123ab449411,0,Avesh Khan
1,6,0,5,5,2018-100mb00000000045-f658f1b6f88a11,0,Ravichandran Ashwin
1,7,0,6,6,2018-100mb00000000010-b76159ade99b11,1,Yuzvendra Chahal
1,8,0,10,10,2018-100mb00000000045-f658f1b6f88a11,0,Ravichandran Ashwin
1,9,0,6,6,2019-100mb00000000109-5cc123ab449411,0,Avesh Khan
1,10,0,10,10,2018-100mb00000000045-f658f1b6f88a11,0,Ravichandran Ashwin
1,11,0,13,13,2018-100mb00000000010-b76159ade99b11,0,Yuzvendra Chahal
1,12,0,6,6,2018-100mb00000000045-f658f1b6f88a11,0,Ravichandran Ashwin
1,13,0,19,19,2019-100mb00000000109-5cc123ab449411,0,Avesh Khan
1,14,0,11,11,2019-100mb00000000220-18a6ceb644c011,0,Sandeep Sharma
1,15,0,20,20,2018-100mb00000000010-b76159ade99b11,0,Yuzvendra Chahal
1,16,0,10,10,2019-100mb00000000066-573f78a31e3711,1,Trent Boult
1,17,0,9,9,2018-100mb00000000010-b76159ade99b11,0,Yuzvendra Chahal
1,18,0,6,6,2019-100mb00000000109-5cc123ab449411,1,Avesh Khan
1,19,0,3,3,2019-100mb00000000220-18a6ceb644c011,3,Sandeep Sharma
2,0,0,11,11,2018-100mb00000000054-e3ebefa2050a11,0,Hardik Pandya
2,1,0,2,2,2018-100mb00000000009-92bfdfe9e99b11,0,Jasprit Bumrah
2,2,0,6,6,2022-100mb00000000813-41cd35e9762011,0,Nuwan Thushara
2,3,0,16,16,2023-100mb00000002535-239c770f61da11,0,Gerald Coetzee
2,4,0,9,9,2018-100mb00000000009-92bfdfe9e99b11,0,Jasprit Bumrah
2,5,0,17,17,2022-100mb00000000813-41cd35e9762011,0,Nuwan Thushara
2,6,0,7,7,2019-100mb00000000217-29d6c58644bf11,0,Mohammad Nabi
2,7,0,6,6,2019-100mb00000000149-10d5663944a911,1,Piyush Chawla
2,8,0,9,9,2019-100mb00000000217-29d6c58644bf11,0,Mohammad Nabi
2,9,0,12,12,2019-100mb00000000149-10d5663944a911,0,Piyush Chawla
2,10,0,15,14,2019-100mb00000000217-29d6c58644bf11,0,Mohammad Nabi
2,11,0,3,3,2019-100mb00000000149-10d5663944a911,0,Piyush Chawla
2,12,0,10,10,2018-100mb00000000054-e3ebefa2050a11,0,Hardik Pandya
2,13,0,12,12,2019-100mb00000000149-10d5663944a911,0,Piyush Chawla
2,14,0,16,16,2018-100mb00000000009-92bfdfe9e99b11,0,Jasprit Bumrah
2,15,0,9,9,2023-100mb00000002535-239c770f61da11,0,Gerald Coetzee
2,16,0,10,10,2018-100mb00000000009-92bfdfe9e99b11,0,Jasprit Bumrah
2,17,0,5,5,2022-100mb00000000813-41cd35e9762011,0,Nuwan Thushara
2,18,0,8,8,2022-100mb00000000993-60c58f9ea44c11,0,Tilak Varma
1,0,0,10,10,2022-100mb00000001354-5a766b041e0411,0,Azmatullah Omarzai
1,1,0,12,12,2019-100mb00000000228-e226d3e1494611,0,Sandeep Warrier
1,2,0,12,12,2022-100mb00000001354-5a766b041e0411,0,Azmatullah Omarzai
1,3,0,2,2,2019-100mb00000000228-e226d3e1494611,2,Sandeep Warrier
1,4,0,7,7,2022-100mb00000001354-5a766b041e0411,0,Azmatullah Omarzai
1,5,0,1,1,2019-100mb00000000228-e226d3e1494611,1,Sandeep Warrier
1,6,0,5,4,2022-100mb00000001354-5a766b041e0411,0,Azmatullah Omarzai
1,7,0,10,10,2019-100mb00000000218-42d9d6f544bf11,0,Rashid Khan
1,8,0,9,9,2022-100mb00000000975-56f6385ba44611,0,Noor Ahmad
1,9,0,12,12,2019-100mb00000000218-42d9d6f544bf11,0,Rashid Khan
1,10,0,13,13,2022-100mb00000000975-56f6385ba44611,0,Noor Ahmad
1,11,0,12,12,2019-100mb00000000100-f196053e43f611,0,Mohit Sharma
1,12,0,6,6,2019-100mb00000000218-42d9d6f544bf11,0,Rashid Khan
1,13,0,9,8,2021-100mb00000000590-85eaa6f291e011,0,Shahrukh Khan
1,14,0,7,7,2019-100mb00000000218-42d9d6f544bf11,0,Rashid Khan
1,15,0,16,16,2019-100mb00000000100-f196053e43f611,0,Mohit Sharma
1,16,0,14,14,2022-100mb00000000975-56f6385ba44611,1,Noor Ahmad
1,17,0,14,14,2019-100mb00000000100-f196053e43f611,0,Mohit Sharma
1,18,0,22,22,2020-100mb00000000544-980117aa639c11,0,Sai Kishore
1,19,0,31,31,2019-100mb00000000100-f196053e43f611,0,Mohit Sharma
2,0,0,9,9,2018-100mb00000000008-787fc4ece99b11,0,Khaleel Ahmed
2,1,0,15,15,2019-100mb00000000142-040303a144a811,1,Anrich Nortje
2,2,0,17,17,2018-100mb00000000008-787fc4ece99b11,0,Khaleel Ahmed
2,3,0,9,9,2019-100mb00000000142-040303a144a811,0,Anrich Nortje
2,4,0,10,10,2019-100mb00000000172-1befbbeb44af11,0,Rasikh Salam
2,5,0,7,7,2022-100mb00000001462-cbc59298427c11,0,Mukesh Kumar
2,6,0,4,4,2019-100mb00000000110-79ae08f5449411,0,Axar Patel
2,7,0,8,8,2018-100mb00000000014-227bc550e99c11,0,Kuldeep Yadav
2,8,0,13,13,2019-100mb00000000110-79ae08f5449411,0,Axar Patel
2,9,0,6,6,2018-100mb00000000014-227bc550e99c11,1,Kuldeep Yadav
2,10,0,11,11,2019-100mb00000000110-79ae08f5449411,1,Axar Patel
2,11,0,10,10,2018-100mb00000000014-227bc550e99c11,0,Kuldeep Yadav
2,12,0,8,8,2019-100mb00000000172-1befbbeb44af11,1,Rasikh Salam
2,13,0,12,12,2022-100mb00000001462-cbc59298427c11,0,Mukesh Kumar
2,14,0,8,8,2019-100mb00000000172-1befbbeb44af11,1,Rasikh Salam
2,15,0,5,5,2018-100mb00000000014-227bc550e99c11,1,Kuldeep Yadav
2,16,0,24,24,2019-100mb00000000142-040303a144a811,0,Anrich Nortje
2,17,0,12,8,2022-100mb00000001462-cbc59298427c11,1,Mukesh Kumar
2,18,0,18,18,2019-100mb00000000172-1befbbeb44af11,1,Rasikh Salam
2,19,0,14,14,2022-100mb00000001462-cbc59298427c11,0,Mukesh Kumar
1,0,0,10,10,2022-100mb00000001354-5a766b041e0411,0,Azmatullah Omarzai
1,1,0,12,12,2019-100mb00000000228-e226d3e1494611,0,Sandeep Warrier
1,2,0,12,12,2022-100mb00000001354-5a766b041e0411,0,Azmatullah Omarzai
1,3,0,2,2,2019-100mb00000000228-e226d3e1494611,2,Sandeep Warrier
1,4,0,7,7,2022-100mb00000001354-5a766b041e0411,0,Azmatullah Omarzai
1,5,0,1,1,2019-100mb00000000228-e226d3e1494611,1,Sandeep Warrier
1,6,0,5,4,2022-100mb00000001354-5a766b041e0411,0,Azmatullah Omarzai
1,7,0,10,10,2019-100mb00000000218-42d9d6f544bf11,0,Rashid Khan
1,8,0,9,9,2022-100mb00000000975-56f6385ba44611,0,Noor Ahmad
1,9,0,12,12,2019-100mb00000000218-42d9d6f544bf11,0,Rashid Khan
1,10,0,13,13,2022-100mb00000000975-56f6385ba44611,0,Noor Ahmad
1,11,0,12,12,2019-100mb00000000100-f196053e43f611,0,Mohit Sharma
1,12,0,6,6,2019-100mb00000000218-42d9d6f544bf11,0,Rashid Khan
1,13,0,9,8,2021-100mb00000000590-85eaa6f291e011,0,Shahrukh Khan
1,14,0,7,7,2019-100mb00000000218-42d9d6f544bf11,0,Rashid Khan
1,15,0,16,16,2019-100mb00000000100-f196053e43f611,0,Mohit Sharma
1,16,0,14,14,2022-100mb00000000975-56f6385ba44611,1,Noor Ahmad
1,17,0,14,14,2019-100mb00000000100-f196053e43f611,0,Mohit Sharma
1,18,0,22,22,2020-100mb00000000544-980117aa639c11,0,Sai Kishore
1,19,0,31,31,2019-100mb00000000100-f196053e43f611,0,Mohit Sharma
2,0,0,9,9,2018-100mb00000000008-787fc4ece99b11,0,Khaleel Ahmed
2,1,0,15,15,2019-100mb00000000142-040303a144a811,1,Anrich Nortje
2,2,0,17,17,2018-100mb00000000008-787fc4ece99b11,0,Khaleel Ahmed
2,3,0,9,9,2019-100mb00000000142-040303a144a811,0,Anrich Nortje
2,4,0,10,10,2019-100mb00000000172-1befbbeb44af11,0,Rasikh Salam
2,5,0,7,7,2022-100mb00000001462-cbc59298427c11,0,Mukesh Kumar
2,6,0,4,4,2019-100mb00000000110-79ae08f5449411,0,Axar Patel
2,7,0,8,8,2018-100mb00000000014-227bc550e99c11,0,Kuldeep Yadav
2,8,0,13,13,2019-100mb00000000110-79ae08f5449411,0,Axar Patel
2,9,0,6,6,2018-100mb00000000014-227bc550e99c11,1,Kuldeep Yadav
2,10,0,11,11,2019-100mb00000000110-79ae08f5449411,1,Axar Patel
2,11,0,10,10,2018-100mb00000000014-227bc550e99c11,0,Kuldeep Yadav
2,12,0,8,8,2019-100mb00000000172-1befbbeb44af11,1,Rasikh Salam
2,13,0,12,12,2022-100mb00000001462-cbc59298427c11,0,Mukesh Kumar
2,14,0,8,8,2019-100mb00000000172-1befbbeb44af11,1,Rasikh Salam
2,15,0,5,5,2018-100mb00000000014-227bc550e99c11,1,Kuldeep Yadav
2,16,0,24,24,2019-100mb00000000142-040303a144a811,0,Anrich Nortje
2,17,0,12,8,2022-100mb00000001462-cbc59298427c11,1,Mukesh Kumar
2,18,0,18,18,2019-100mb00000000172-1befbbeb44af11,1,Rasikh Salam
2,19,0,14,14,2022-100mb00000001462-cbc59298427c11,0,Mukesh Kumar
1,0,0,10,10,2019-100mb00000000212-9df3a24d44bc11,0,Abhishek Sharma
1,1,0,14,14,2018-100mb00000000015-3501d442e99c11,0,Bhuvneshwar Kumar
1,2,0,19,19,2018-100mb00000000033-d93110bbf88911,0,Pat Cummins
1,3,0,6,6,2019-100mb00000000224-85b4cb8c44c011,1,T Natarajan
1,4,0,2,2,2020-100mb00000000523-53bc4c09638b11,0,Shahbaz Ahmed
1,5,0,10,10,2019-100mb00000000224-85b4cb8c44c011,0,T Natarajan
1,6,0,4,4,2019-100mb00000000087-98d4e401342511,1,Mayank Markande
1,7,0,8,8,2020-100mb00000000523-53bc4c09638b11,0,Shahbaz Ahmed
1,8,0,11,11,2019-100mb00000000087-98d4e401342511,0,Mayank Markande
1,9,0,10,10,2019-100mb00000000180-1352e0b244b611,0,Jaydev Unadkat
1,10,0,27,27,2019-100mb00000000087-98d4e401342511,0,Mayank Markande
1,11,0,6,6,2018-100mb00000000033-d93110bbf88911,0,Pat Cummins
1,12,0,5,5,2019-100mb00000000180-1352e0b244b611,1,Jaydev Unadkat
1,13,0,4,4,2020-100mb00000000523-53bc4c09638b11,0,Shahbaz Ahmed
1,14,0,6,5,2019-100mb00000000180-1352e0b244b611,1,Jaydev Unadkat
1,15,0,15,15,2018-100mb00000000033-d93110bbf88911,0,Pat Cummins
1,16,0,10,10,2019-100mb00000000180-1352e0b244b611,1,Jaydev Unadkat
1,17,0,12,11,2019-100mb00000000224-85b4cb8c44c011,0,T Natarajan
1,18,0,15,15,2018-100mb00000000033-d93110bbf88911,1,Pat Cummins
1,19,0,12,12,2019-100mb00000000224-85b4cb8c44c011,1,T Natarajan
2,0,0,3,3,2023-100mb00000001941-9401571cc40411,1,Will Jacks
2,1,0,8,8,2019-100mb00000000063-d9aa7a01187311,0,Mohammed Siraj
2,2,0,20,20,2023-100mb00000001941-9401571cc40411,0,Will Jacks
2,3,0,6,6,2022-100mb00000000978-bc824605a44611,1,Yash Dayal
2,4,0,19,19,2022-100mb00000001483-5afb915c543411,2,Swapnil Singh
2,5,0,6,6,2019-100mb00000000063-d9aa7a01187311,0,Mohammed Siraj
2,6,0,6,6,2022-100mb00000001483-5afb915c543411,0,Swapnil Singh
2,7,0,4,4,2019-100mb00000000098-7a8c366b43f611,1,Karn Sharma
2,8,0,13,13,2019-100mb00000000069-7aeb5c411e3711,0,Lockie Ferguson
2,9,0,4,4,2019-100mb00000000098-7a8c366b43f611,1,Karn Sharma
2,10,0,15,15,2022-100mb00000001483-5afb915c543411,0,Swapnil Singh
2,11,0,15,15,2019-100mb00000000098-7a8c366b43f611,0,Karn Sharma
2,12,0,4,4,2022-100mb00000000978-bc824605a44611,0,Yash Dayal
2,13,0,3,3,2020-100mb00000000550-247665a42ff311,1,Cameron Green
2,14,0,6,6,2019-100mb00000000098-7a8c366b43f611,0,Karn Sharma
2,15,0,9,9,2020-100mb00000000550-247665a42ff311,1,Cameron Green
2,16,0,3,3,2019-100mb00000000063-d9aa7a01187311,0,Mohammed Siraj
2,17,0,15,15,2019-100mb00000000069-7aeb5c411e3711,0,Lockie Ferguson
2,18,0,4,3,2019-100mb00000000063-d9aa7a01187311,0,Mohammed Siraj
2,19,0,8,8,2022-100mb00000000978-bc824605a44611,0,Yash Dayal
1,0,0,10,10,2019-100mb00000000212-9df3a24d44bc11,0,Abhishek Sharma
1,1,0,14,14,2018-100mb00000000015-3501d442e99c11,0,Bhuvneshwar Kumar
1,2,0,19,19,2018-100mb00000000033-d93110bbf88911,0,Pat Cummins
1,3,0,6,6,2019-100mb00000000224-85b4cb8c44c011,1,T Natarajan
1,4,0,2,2,2020-100mb00000000523-53bc4c09638b11,0,Shahbaz Ahmed
1,5,0,10,10,2019-100mb00000000224-85b4cb8c44c011,0,T Natarajan
1,6,0,4,4,2019-100mb00000000087-98d4e401342511,1,Mayank Markande
1,7,0,8,8,2020-100mb00000000523-53bc4c09638b11,0,Shahbaz Ahmed
1,8,0,11,11,2019-100mb00000000087-98d4e401342511,0,Mayank Markande
1,9,0,10,10,2019-100mb00000000180-1352e0b244b611,0,Jaydev Unadkat
1,10,0,27,27,2019-100mb00000000087-98d4e401342511,0,Mayank Markande
1,11,0,6,6,2018-100mb00000000033-d93110bbf88911,0,Pat Cummins
1,12,0,5,5,2019-100mb00000000180-1352e0b244b611,1,Jaydev Unadkat
1,13,0,4,4,2020-100mb00000000523-53bc4c09638b11,0,Shahbaz Ahmed
1,14,0,6,5,2019-100mb00000000180-1352e0b244b611,1,Jaydev Unadkat
1,15,0,15,15,2018-100mb00000000033-d93110bbf88911,0,Pat Cummins
1,16,0,10,10,2019-100mb00000000180-1352e0b244b611,1,Jaydev Unadkat
1,17,0,12,11,2019-100mb00000000224-85b4cb8c44c011,0,T Natarajan
1,18,0,15,15,2018-100mb00000000033-d93110bbf88911,1,Pat Cummins
1,19,0,12,12,2019-100mb00000000224-85b4cb8c44c011,1,T Natarajan
2,0,0,3,3,2023-100mb00000001941-9401571cc40411,1,Will Jacks
2,1,0,8,8,2019-100mb00000000063-d9aa7a01187311,0,Mohammed Siraj
2,2,0,20,20,2023-100mb00000001941-9401571cc40411,0,Will Jacks
2,3,0,6,6,2022-100mb00000000978-bc824605a44611,1,Yash Dayal
2,4,0,19,19,2022-100mb00000001483-5afb915c543411,2,Swapnil Singh
2,5,0,6,6,2019-100mb00000000063-d9aa7a01187311,0,Mohammed Siraj
2,6,0,6,6,2022-100mb00000001483-5afb915c543411,0,Swapnil Singh
2,7,0,4,4,2019-100mb00000000098-7a8c366b43f611,1,Karn Sharma
2,8,0,13,13,2019-100mb00000000069-7aeb5c411e3711,0,Lockie Ferguson
2,9,0,4,4,2019-100mb00000000098-7a8c366b43f611,1,Karn Sharma
2,10,0,15,15,2022-100mb00000001483-5afb915c543411,0,Swapnil Singh
2,11,0,15,15,2019-100mb00000000098-7a8c366b43f611,0,Karn Sharma
2,12,0,4,4,2022-100mb00000000978-bc824605a44611,0,Yash Dayal
2,13,0,3,3,2020-100mb00000000550-247665a42ff311,1,Cameron Green
2,14,0,6,6,2019-100mb00000000098-7a8c366b43f611,0,Karn Sharma
2,15,0,9,9,2020-100mb00000000550-247665a42ff311,1,Cameron Green
2,16,0,3,3,2019-100mb00000000063-d9aa7a01187311,0,Mohammed Siraj
2,17,0,15,15,2019-100mb00000000069-7aeb5c411e3711,0,Lockie Ferguson
2,18,0,4,3,2019-100mb00000000063-d9aa7a01187311,0,Mohammed Siraj
2,19,0,8,8,2022-100mb00000000978-bc824605a44611,0,Yash Dayal
1,0,0,7,7,2019-100mb00000000138-5bd8fcf6449d11,0,Sam Curran
1,1,0,13,13,2019-100mb00000000125-2485f88b449911,0,Arshdeep Singh
1,2,0,18,18,2019-100mb00000000114-8c98068c449611,0,Harshal Patel
1,3,0,21,21,2019-100mb00000000116-dbd48930449611,0,Kagiso Rabada
1,4,0,11,11,2019-100mb00000000138-5bd8fcf6449d11,0,Sam Curran
1,5,0,6,6,2019-100mb00000000125-2485f88b449911,0,Arshdeep Singh
1,6,0,7,7,2019-100mb00000000171-b2aa538f44ae11,0,Rahul Chahar
1,7,0,22,22,2019-100mb00000000116-dbd48930449611,0,Kagiso Rabada
