MatchID,InningsNo,TeamID,PlayerID,PlayerName,PlayerImage,PlayingOrder,MatchPlayingOrder,BowlerName,OutDesc,ShortOutDesc,Runs,Balls,DotBalls,DotBallPercentage,DotBallFrequency,Ones,Twos,Threes,Fours,Sixes,BoundaryPercentage,BoundaryFrequency,StrikeRate,MinOver,MinStrikerOver,WicketNo,AgainstFast,AgainstSpin,AgainstFastPercent,AgainstSpinPercent,PLAYER_ID
1419,2,35,2019-100mb00000000120-7489ddcc449711,Rahul Tewatia ,https://scores.iplt20.com/ipl/playerimages/UJBfjMpLzp1711262739120.png,6.0,6,,not out,not out,36,18,5,27.78,3.60,4,2,0,7,0,77.78,2.57,200.00,0,0,,12,6,66.67,33.33,120
1419,2,35,2021-100mb00000000590-85eaa6f291e011,Shahrukh Khan ,https://scores.iplt20.com/ipl/playerimages/CzVrbmVrDH1711263153590.png,7.0,5,Harshal Patel,b Harshal Patel,b Harshal Patel,8,4,1,25.00,4.00,2,0,0,0,1,75.00,4.00,200.00,0,0,10,4,0,100.00,0.00,590
1419,2,35,2019-100mb00000000218-42d9d6f544bf11,Rashid Khan ,https://scores.iplt20.com/ipl/playerimages/wka0wrWIzF1711262830218.png,8.0,8,Harshal Patel,c Rilee Rossouw b Harshal Patel,c Rilee Rossouw b Harshal Patel,3,3,1,33.33,3.00,1,1,0,0,0,0.00,,100.00,0,0,3,3,0,100.00,0.00,218
1419,2,35,2020-100mb00000000544-980117aa639c11,Sai Kishore ,https://scores.iplt20.com/ipl/playerimages/6UOmJx4wQI1711263099544.png,9.0,7,,not out,not out,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,544
1419,2,35,2022-100mb00000000975-56f6385ba44611,Noor Ahmad ,https://scores.iplt20.com/ipl/playerimages/LG0Noz0HPU1711263543975.png,,9,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,975
1419,2,35,2019-100mb00000000228-e226d3e1494611,Sandeep Warrier  (RP),https://scores.iplt20.com/ipl/playerimages/7fLsUds8q81711262859228.png,,11,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,228
1419,2,35,2019-100mb00000000100-f196053e43f611,Mohit Sharma ,https://scores.iplt20.com/ipl/playerimages/fCTMuvjb7Q1711262710100.png,,11,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,100
1418,1,16,2022-100mb00000001220-372333e3f9f711,Phil Salt (wk),https://scores.iplt20.com/ipl/playerimages/xVEgObedpn17111062871220.png,1.0,2,Mohammed Siraj,c Rajat Patidar b Mohammed Siraj,c Rajat Patidar b Mohammed Siraj,48,14,3,21.43,4.67,0,1,0,7,3,95.83,1.40,342.86,0,0,4,14,0,100.00,0.00,1220
1418,1,16,2019-100mb00000000156-a6b6f42c44aa11,Sunil Narine ,https://scores.iplt20.com/ipl/playerimages/3SpsGTCTap1711106395156.png,2.0,4,Yash Dayal,c Virat Kohli b Yash Dayal,c Virat Kohli b Yash Dayal,10,15,11,73.33,1.36,2,0,0,2,0,80.00,7.50,66.67,0,0,2,15,0,100.00,0.00,156
1418,1,16,20214a2b63d55d7711ec9c9202ea608,Angkrish Raghuvanshi ,https://scores.iplt20.com/ipl/playerimages/ISQ8oIxMTX1711106614787.png,3.0,5,Yash Dayal,c Cameron Green b Yash Dayal,c Cameron Green b Yash Dayal,3,4,3,75.00,1.33,0,0,1,0,0,0.00,,75.00,0,0,3,4,0,100.00,0.00,787
1418,1,16,2021-100mb00000000584-a3f48c1791dd11,Venkatesh Iyer ,https://scores.iplt20.com/ipl/playerimages/Vlz3yFvFOc1711106555584.png,4.0,3,Cameron Green,c Mahipal Lomror b Cameron Green,c Mahipal Lomror b Cameron Green,16,8,1,12.50,8.00,4,0,0,3,0,75.00,2.67,200.00,0,0,1,7,1,87.50,12.50,584
1418,1,16,2018-100mb00000000012-ea4c47d2e99b11,Shreyas Iyer (c),https://scores.iplt20.com/ipl/playerimages/1QBCWO2zhl171110625912.png,5.0,1,Cameron Green,c Faf Du Plessis b Cameron Green,c Faf Du Plessis b Cameron Green,50,36,13,36.11,2.77,14,1,0,7,1,68.00,4.50,138.89,0,0,5,21,15,58.33,41.67,12
1418,1,16,2019-100mb00000000152-335aed3d44aa11,Rinku Singh  (RP),https://scores.iplt20.com/ipl/playerimages/La76P0ZzSW1711106362152.png,6.0,11,Lockie Ferguson,c Yash Dayal b Lockie Ferguson,c Yash Dayal b Lockie Ferguson,24,16,4,25.00,4.00,8,1,0,2,1,58.33,5.33,150.00,0,0,6,10,6,62.50,37.50,152
1418,1,16,2019-100mb00000000141-e67c41d144a711,Andre Russell ,https://scores.iplt20.com/ipl/playerimages/k9HNNNr5UH1711106337141.png,7.0,7,,not out,not out,27,20,5,25.00,4.00,11,0,0,4,0,59.26,5.00,135.00,0,0,,16,2,80.00,10.00,141
1418,1,16,2022-100mb00000000991-d9fbad51a44b11,Ramandeep Singh ,https://scores.iplt20.com/ipl/playerimages/X9K4X2qutU1711106634991.png,8.0,8,,not out,not out,24,9,1,11.11,9.00,4,0,0,2,2,83.33,2.25,266.67,0,0,,9,0,100.00,0.00,991
1418,1,16,2023-100mb00000001932-5539f1d7c3fd11,Suyash Sharma  (IP),https://scores.iplt20.com/ipl/playerimages/h9qVOTHKc217111064991932.png,,6,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,1932
1418,1,16,2018-100mb00000000031-b334eaf6f08611,Mitchell Starc ,https://scores.iplt20.com/ipl/playerimages/h2OT7bDEjJ171110650931.png,,9,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,31
1418,1,16,2019-100mb00000000140-a41b85f2449d11,Varun Chakaravarthy ,https://scores.iplt20.com/ipl/playerimages/ORNmMBJKWk1711106326140.png,,10,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,140
1418,1,16,2022-100mb00000001013-30676520bcc011,Harshit Rana ,https://scores.iplt20.com/ipl/playerimages/QZDTDwqZgk17111062411013.png,,11,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,1013
1418,2,19,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli ,https://scores.iplt20.com/ipl/playerimages/a3RNqA3e5J17110081032.png,1.0,2,Harshit Rana,c & b Harshit Rana,c & b Harshit Rana,18,7,2,28.57,3.50,2,0,0,1,2,88.89,2.33,257.14,0,0,1,7,0,100.00,0.00,2
1418,2,19,2019-100mb00000000094-1e8fa14543ee11,Faf Du Plessis (c),https://scores.iplt20.com/ipl/playerimages/7bYSLKJKQM171100953594.png,2.0,1,Varun Chakaravarthy,c Venkatesh Iyer b Varun Chakaravarthy,c Venkatesh Iyer b Varun Chakaravarthy,7,7,4,57.14,1.75,1,1,0,1,0,57.14,7.00,100.00,0,0,6,6,1,85.71,14.29,94
1418,2,19,2023-100mb00000001941-9401571cc40411,Will Jacks ,https://scores.iplt20.com/ipl/playerimages/WrLlXY0okD17110080931941.png,3.0,3,Andre Russell,c Angkrish Raghuvanshi b Andre Russell,c Angkrish Raghuvanshi b Andre Russell,55,32,15,46.88,2.13,7,1,0,4,5,83.64,3.56,171.88,0,0,7,12,20,37.50,62.50,1941
1418,2,19,2021-100mb00000000597-a0edfee691e511,Rajat Patidar ,https://scores.iplt20.com/ipl/playerimages/etgAYU3yll1711009471597.png,4.0,4,Andre Russell,c Harshit Rana b Andre Russell,c Harshit Rana b Andre Russell,52,23,6,26.09,3.83,8,1,0,3,5,80.77,2.88,226.09,0,0,2,2,21,8.70,91.30,597
1418,2,19,2020-100mb00000000550-247665a42ff311,Cameron Green ,https://scores.iplt20.com/ipl/playerimages/3pTZg5UXcn1711009401550.png,5.0,5,Sunil Narine,c Ramandeep Singh b Sunil Narine,c Ramandeep Singh b Sunil Narine,6,4,3,75.00,1.33,0,0,0,0,1,100.00,4.00,150.00,0,0,9,1,3,25.00,75.00,550
1418,2,19,2021-100mb00000000598-bffd454291e511,Suyash S Prabhudessai  (IP),https://scores.iplt20.com/ipl/playerimages/63AsVCBEer1711009493598.png,6.0,10,Harshit Rana,c Angkrish Raghuvanshi b Harshit Rana,c Angkrish Raghuvanshi b Harshit Rana,24,18,8,44.44,2.25,2,5,0,3,0,50.00,6.00,133.33,0,0,8,7,11,38.89,61.11,598
1418,2,19,2019-100mb00000000184-117a285844b711,Mahipal Lomror ,https://scores.iplt20.com/ipl/playerimages/BOdFMN0Fsy1711008079184.png,7.0,7,Sunil Narine,c & b Sunil Narine,c & b Sunil Narine,4,3,2,66.67,1.50,0,0,0,1,0,100.00,3.00,133.33,0,0,4,0,3,0.00,100.00,184
1418,2,19,2018-100mb00000000013-1031ba8ae99c11,Dinesh Karthik (wk),https://scores.iplt20.com/ipl/playerimages/JCXtEQbAYN171100789113.png,8.0,6,Andre Russell,c Phil Salt b Andre Russell,c Phil Salt b Andre Russell,25,18,7,38.89,2.57,7,0,0,3,1,72.00,4.50,138.89,0,0,3,17,1,94.44,5.56,13
1418,2,19,2019-100mb00000000098-7a8c366b43f611,Karn Sharma ,https://scores.iplt20.com/ipl/playerimages/ZgxbczBAgO171100956198.png,9.0,8,Mitchell Starc,c & b Mitchell Starc,c & b Mitchell Starc,20,7,2,28.57,3.50,2,0,0,0,3,90.00,2.33,285.71,0,0,5,7,0,100.00,0.00,98
1418,2,19,2019-100mb00000000063-d9aa7a01187311,Mohammed Siraj ,https://scores.iplt20.com/ipl/playerimages/OmiyFl2S9H171100950463.png,10.0,11,,not out,not out,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,63
1418,2,19,2019-100mb00000000069-7aeb5c411e3711,Lockie Ferguson ,https://scores.iplt20.com/ipl/playerimages/HS2i6ozC5Y171100952669.png,11.0,9,Mitchell Starc,run out (Ramandeep Singh),run out (Ramandeep Singh),1,1,0,0.00,,1,0,0,0,0,0.00,,100.00,0,0,10,1,0,100.00,0.00,69
1418,2,19,2022-100mb00000000978-bc824605a44611,Yash Dayal  (RP),https://scores.iplt20.com/ipl/playerimages/TcWxpwQ09F1711009550978.png,,11,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,978
1420,1,17,2018-100mb00000000006-2cf4bba8e99b11,Rohit Sharma ,https://scores.iplt20.com/ipl/playerimages/PkGocfnXm717112088856.png,1.0,2,Trent Boult,c Sanju Samson b Trent Boult,c Sanju Samson b Trent Boult,6,5,3,60.00,1.67,0,1,0,1,0,66.67,5.00,120.00,0,0,4,5,0,100.00,0.00,6
1420,1,17,2019-100mb00000000164-8ae075db44ad11,Ishan Kishan (wk),https://scores.iplt20.com/ipl/playerimages/i0C5Zzihcj1711208518164.png,2.0,3,Sandeep Sharma,c Sanju Samson b Sandeep Sharma,c Sanju Samson b Sandeep Sharma,0,3,3,100.00,1.00,0,0,0,0,0,,,0.00,0,0,3,3,0,100.00,0.00,164
1420,1,17,2019-100mb00000000174-619a804244af11,Suryakumar Yadav  (RP),https://scores.iplt20.com/ipl/playerimages/OodUcDzqTr1712555211174.png,3.0,11,Sandeep Sharma,c Rovman Powell b Sandeep Sharma,c Rovman Powell b Sandeep Sharma,10,8,4,50.00,2.00,2,0,0,2,0,80.00,4.00,125.00,0,0,7,8,0,100.00,0.00,174
1420,1,17,2022-100mb00000000993-60c58f9ea44c11,Tilak Varma ,https://scores.iplt20.com/ipl/playerimages/B0PfgYgVYQ1711209116993.png,4.0,5,Sandeep Sharma,c Rovman Powell b Sandeep Sharma,c Rovman Powell b Sandeep Sharma,65,45,11,24.44,4.09,25,1,0,5,3,58.46,5.63,144.44,0,0,8,21,24,46.67,53.33,993
1420,1,17,2019-100mb00000000217-29d6c58644bf11,Mohammad Nabi ,https://scores.iplt20.com/ipl/playerimages/UfEtDAomXm1711208571217.png,5.0,9,Yuzvendra Chahal,c & b Yuzvendra Chahal,c & b Yuzvendra Chahal,23,17,6,35.29,2.83,7,1,0,2,1,60.87,5.67,135.29,0,0,1,13,4,76.47,23.53,217
1420,1,17,2022-100mb00000001541-e0ad58e954e911,Nehal Wadera ,https://scores.iplt20.com/ipl/playerimages/2WgzcuTiYA17112084881541.png,6.0,7,Trent Boult,c Sandeep Sharma b Trent Boult,c Sandeep Sharma b Trent Boult,49,24,5,20.83,4.80,11,1,0,3,4,73.47,3.43,204.17,0,0,6,9,15,37.50,62.50,1541
1420,1,17,2018-100mb00000000054-e3ebefa2050a11,Hardik Pandya (c),https://scores.iplt20.com/ipl/playerimages/F6YZ6vemsO171120879054.png,7.0,1,Avesh Khan,lbw Avesh Khan,lbw Avesh Khan,10,10,4,40.00,2.50,4,1,0,1,0,40.00,10.00,100.00,0,0,10,5,5,50.00,50.00,54
1420,1,17,2021-100mb00000000636-9e985b64160411,Tim David ,https://scores.iplt20.com/ipl/playerimages/8fc3ohcEyv1711209012636.png,8.0,6,Sandeep Sharma,c Riyan Parag b Sandeep Sharma,c Riyan Parag b Sandeep Sharma,3,5,3,60.00,1.67,1,1,0,0,0,0.00,,60.00,0,0,2,5,0,100.00,0.00,636
1420,1,17,2023-100mb00000002535-239c770f61da11,Gerald Coetzee ,https://scores.iplt20.com/ipl/playerimages/hBzYnHZ4TB17112085892535.png,9.0,8,Sandeep Sharma,c Shimron Hetmyer b Sandeep Sharma,c Shimron Hetmyer b Sandeep Sharma,0,1,1,100.00,1.00,0,0,0,0,0,,,0.00,0,0,5,1,0,100.00,0.00,2535
1420,1,17,2019-100mb00000000149-10d5663944a911,Piyush Chawla ,https://scores.iplt20.com/ipl/playerimages/Ty5NxH0FWU1711208476149.png,10.0,10,,not out,not out,1,1,0,0.00,,1,0,0,0,0,0.00,,100.00,0,0,,1,0,100.00,0.00,149
1420,1,17,2018-100mb00000000009-92bfdfe9e99b11,Jasprit Bumrah ,https://scores.iplt20.com/ipl/playerimages/7ID0MgCukM17112091009.png,11.0,11,,not out,not out,2,1,0,0.00,,0,1,0,0,0,0.00,,200.00,0,0,,1,0,100.00,0.00,9
1420,1,17,2022-100mb00000000813-41cd35e9762011,Nuwan Thushara  (IP),https://scores.iplt20.com/ipl/playerimages/UoScwKCyMk1711209085813.png,,4,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,813
1420,2,18,2020-100mb00000000533-e895f279639811,Yashasvi Jaiswal ,https://scores.iplt20.com/ipl/playerimages/R8cRAMbl2B1712561075533.png,1.0,2,,not out,not out,104,60,20,33.33,3.00,22,2,0,9,7,75.00,3.75,173.33,0,0,,35,25,58.33,41.67,533
1420,2,18,2019-100mb00000000182-b78f12ef44b611,Jos Buttler  (IP),https://scores.iplt20.com/ipl/playerimages/VzYJy6Vkaf1712560897182.png,2.0,11,Piyush Chawla,b Piyush Chawla,b Piyush Chawla,35,25,9,36.00,2.78,9,1,0,6,0,68.57,4.17,140.00,0,0,4,18,7,72.00,28.00,182
1420,2,18,2019-100mb00000000190-c62cbae544b711,Sanju Samson (c)(wk),https://scores.iplt20.com/ipl/playerimages/FeeCI4cvOd1712560920190.png,3.0,1,,not out,not out,38,28,7,25.00,4.00,16,1,0,2,2,52.63,7.00,135.71,0,0,,13,14,46.43,50.00,190
1420,2,18,2019-100mb00000000329-bee19eaeb1e711,Rovman Powell ,https://scores.iplt20.com/ipl/playerimages/5LaCPO2B3Y1712561037329.png,,3,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,329
1420,2,18,2019-100mb00000000189-ac8c327a44b711,Riyan Parag ,https://scores.iplt20.com/ipl/playerimages/3mYk6kYS0d1712560909189.png,,4,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,189
1420,2,18,2019-100mb00000000210-b8addb3444bb11,Shimron Hetmyer ,https://scores.iplt20.com/ipl/playerimages/pIffM9QF3X1712560954210.png,,5,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,210
1420,2,18,2022-100mb00000001004-da6e207ea44e11,Dhruv Jurel ,https://scores.iplt20.com/ipl/playerimages/nhgGQxdSL217125608481004.png,,6,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,1004
1420,2,18,2018-100mb00000000045-f658f1b6f88a11,Ravichandran Ashwin ,https://scores.iplt20.com/ipl/playerimages/2yn4Q8a8Ht171256106045.png,,7,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,45
1420,2,18,2019-100mb00000000066-573f78a31e3711,Trent Boult ,https://scores.iplt20.com/ipl/playerimages/pc2CYOhYtu171256108666.png,,8,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,66
1420,2,18,2019-100mb00000000109-5cc123ab449411,Avesh Khan ,https://scores.iplt20.com/ipl/playerimages/00hiUS7jEY1712560869109.png,,9,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,109
1420,2,18,2019-100mb00000000220-18a6ceb644c011,Sandeep Sharma ,https://scores.iplt20.com/ipl/playerimages/2mFGpi3WOl1712560966220.png,,10,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,220
1420,2,18,2018-100mb00000000010-b76159ade99b11,Yuzvendra Chahal  (RP),https://scores.iplt20.com/ipl/playerimages/wKN542FHls171256083810.png,,11,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,10
1422,1,14,2018-100mb00000000051-5a1d4ca2f88b11,Prithvi Shaw  (RP),https://scores.iplt20.com/ipl/playerimages/9BTKQeybEF171117110651.png,1.0,11,Sandeep Warrier,c Noor Ahmad b Sandeep Warrier,c Noor Ahmad b Sandeep Warrier,11,7,2,28.57,3.50,3,0,0,2,0,72.73,3.50,157.14,0,0,4,7,0,100.00,0.00,51
1422,1,14,2024-100mb00000003115-5afd8ccce29e11,Jake Fraser-Mcgurk ,https://scores.iplt20.com/ipl/playerimages/pq7SsSjYtg17135198623115.png,2.0,3,Sandeep Warrier,c Noor Ahmad b Sandeep Warrier,c Noor Ahmad b Sandeep Warrier,23,14,7,50.00,2.00,3,0,0,2,2,86.96,3.50,164.29,0,0,3,14,0,100.00,0.00,3115
1422,1,14,2019-100mb00000000110-79ae08f5449411,Axar Patel ,https://scores.iplt20.com/ipl/playerimages/rGfKDbGelA1711170804110.png,3.0,6,Noor Ahmad,c Sai Kishore b Noor Ahmad,c Sai Kishore b Noor Ahmad,66,43,15,34.88,2.87,16,3,0,5,4,66.67,4.78,153.49,0,0,2,16,27,37.21,62.79,110
1422,1,14,2019-100mb00000000268-22e2e3987add11,Shai Hope ,https://scores.iplt20.com/ipl/playerimages/EfeMfV8kXZ1711171051268.png,4.0,4,Sandeep Warrier,c Sandeep Warrier b Sandeep Warrier,c Sandeep Warrier b Sandeep Warrier,5,6,4,66.67,1.50,1,0,0,1,0,80.00,6.00,83.33,0,0,1,6,0,100.00,0.00,268
1422,1,14,2018-100mb00000000018-6e65e6f7e99c11,Rishabh Pant (c)(wk),https://scores.iplt20.com/ipl/playerimages/CBJeO6dA8l171117091218.png,5.0,1,,not out,not out,88,43,12,27.91,3.58,16,2,0,5,8,77.27,3.31,204.65,0,0,,21,22,48.84,51.16,18
1422,1,14,2022-100mb00000001017-3e376712cc7911,Tristan Stubbs ,https://scores.iplt20.com/ipl/playerimages/d5ZIhnRpGl17111707581017.png,6.0,5,,not out,not out,26,7,0,0.00,,2,0,0,3,2,92.31,1.40,371.43,0,0,,2,5,28.57,71.43,1017
1422,1,14,2019-100mb00000000172-1befbbeb44af11,Rasikh Salam  (IP),https://scores.iplt20.com/ipl/playerimages/1hiYjMjeAD1711171614172.png,,2,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,172
1422,1,14,2022-100mb00000001580-2e206f715b5511,Abishek Porel ,https://scores.iplt20.com/ipl/playerimages/D4DPR8Shji17111708931580.png,,7,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,1580
1422,1,14,2018-100mb00000000014-227bc550e99c11,Kuldeep Yadav ,https://scores.iplt20.com/ipl/playerimages/7JPq8NqJBI171117132314.png,,8,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,14
1422,1,14,2019-100mb00000000142-040303a144a811,Anrich Nortje ,https://scores.iplt20.com/ipl/playerimages/4bhEDXOpxp1711170854142.png,,9,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,142
1422,1,14,2022-100mb00000001462-cbc59298427c11,Mukesh Kumar ,https://scores.iplt20.com/ipl/playerimages/mtYoBn1aVp17111708761462.png,,10,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,1462
1422,1,14,2018-100mb00000000008-787fc4ece99b11,Khaleel Ahmed ,https://scores.iplt20.com/ipl/playerimages/8fYU7gFN2517111714428.png,,11,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,8
1422,2,35,2019-100mb00000000225-a11ad1bc44c011,Wriddhiman Saha (wk),https://scores.iplt20.com/ipl/playerimages/O1Ae7XNNZS1711262843225.png,1.0,2,Kuldeep Yadav,c Axar Patel b Kuldeep Yadav,c Axar Patel b Kuldeep Yadav,39,25,8,32.00,3.13,9,2,0,5,1,66.67,4.17,156.00,0,0,1,15,10,60.00,40.00,225
1422,2,35,2019-100mb00000000062-8fa4884a17f311,Shubman Gill (c),https://scores.iplt20.com/ipl/playerimages/my5xvakffA171126318662.png,2.0,1,Anrich Nortje,c Axar Patel b Anrich Nortje,c Axar Patel b Anrich Nortje,6,5,2,40.00,2.50,2,0,0,1,0,66.67,5.00,120.00,0,0,2,5,0,100.00,0.00,62
1422,2,35,2022-100mb00000000976-79aa33cca44611,Sai Sudharsan  (IP),https://scores.iplt20.com/ipl/playerimages/YqiCcPXvnI1711263560976.png,3.0,11,Rasikh Salam,c Axar Patel b Rasikh Salam,c Axar Patel b Rasikh Salam,65,39,10,25.64,3.90,15,5,0,7,2,61.54,4.33,166.67,0,0,3,19,20,48.72,51.28,976
1422,2,35,2022-100mb00000001354-5a766b041e0411,Azmatullah Omarzai ,https://scores.iplt20.com/ipl/playerimages/GOULk3TwEz17112627831354.png,4.0,3,Axar Patel,c Jake Fraser-Mcgurk b Axar Patel,c Jake Fraser-Mcgurk b Axar Patel,1,2,1,50.00,2.00,1,0,0,0,0,0.00,,50.00,0,0,7,0,2,0.00,100.00,1354
1422,2,35,2019-100mb00000000128-e95bebea449911,David Miller ,https://scores.iplt20.com/ipl/playerimages/lrQWfzyC4R1711262763128.png,5.0,4,Mukesh Kumar,c Rasikh Salam b Mukesh Kumar,c Rasikh Salam b Mukesh Kumar,55,23,2,8.70,11.50,11,1,0,6,3,76.36,2.56,239.13,0,0,4,16,7,69.57,30.43,128
1422,2,35,2021-100mb00000000590-85eaa6f291e011,Shahrukh Khan ,https://scores.iplt20.com/ipl/playerimages/CzVrbmVrDH1711263153590.png,6.0,5,Rasikh Salam,c Rishabh Pant b Rasikh Salam,c Rishabh Pant b Rasikh Salam,8,5,2,40.00,2.50,2,0,0,0,1,75.00,5.00,160.00,0,0,6,5,0,100.00,0.00,590
1422,2,35,2019-100mb00000000120-7489ddcc449711,Rahul Tewatia ,https://scores.iplt20.com/ipl/playerimages/UJBfjMpLzp1711262739120.png,7.0,6,Kuldeep Yadav,c Rishabh Pant b Kuldeep Yadav,c Rishabh Pant b Kuldeep Yadav,4,5,1,20.00,5.00,4,0,0,0,0,0.00,,80.00,0,0,5,2,3,40.00,60.00,120
1422,2,35,2019-100mb00000000218-42d9d6f544bf11,Rashid Khan ,https://scores.iplt20.com/ipl/playerimages/wka0wrWIzF1711262830218.png,8.0,8,,not out,not out,21,11,4,36.36,2.75,3,0,0,3,1,85.71,2.75,190.91,0,0,,10,0,90.91,0.00,218
1422,2,35,2020-100mb00000000544-980117aa639c11,Sai Kishore ,https://scores.iplt20.com/ipl/playerimages/6UOmJx4wQI1711263099544.png,9.0,7,Rasikh Salam,b Rasikh Salam,b Rasikh Salam,13,6,3,50.00,2.00,1,0,0,0,2,92.31,3.00,216.67,0,0,11,6,0,100.00,0.00,544
1422,2,35,2019-100mb00000000100-f196053e43f611,Mohit Sharma ,https://scores.iplt20.com/ipl/playerimages/fCTMuvjb7Q1711262710100.png,10.0,10,,not out,not out,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,100
1422,2,35,2022-100mb00000000975-56f6385ba44611,Noor Ahmad ,https://scores.iplt20.com/ipl/playerimages/LG0Noz0HPU1711263543975.png,,9,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,975
1422,2,35,2019-100mb00000000228-e226d3e1494611,Sandeep Warrier  (RP),https://scores.iplt20.com/ipl/playerimages/7fLsUds8q81711262859228.png,,11,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,228
1423,1,19,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli ,https://scores.iplt20.com/ipl/playerimages/a3RNqA3e5J17110081032.png,1.0,9,Jaydev Unadkat,c Abdul Samad b Jaydev Unadkat,c Abdul Samad b Jaydev Unadkat,51,43,11,25.58,3.91,25,2,0,4,1,43.14,8.60,118.60,0,0,5,23,20,53.49,46.51,2
1423,1,19,2019-100mb00000000094-1e8fa14543ee11,Faf Du Plessis (c),https://scores.iplt20.com/ipl/playerimages/7bYSLKJKQM171100953594.png,2.0,10,T Natarajan,c Aiden Markram b T Natarajan,c Aiden Markram b T Natarajan,25,12,3,25.00,4.00,3,2,0,3,1,72.00,3.00,208.33,0,0,2,10,2,83.33,16.67,94
1423,1,19,2023-100mb00000001941-9401571cc40411,Will Jacks ,https://scores.iplt20.com/ipl/playerimages/WrLlXY0okD17110080931941.png,3.0,2,Mayank Markande,b Mayank Markande,b Mayank Markande,6,9,3,33.33,3.00,6,0,0,0,0,0.00,,66.67,0,0,7,3,6,33.33,66.67,1941
1423,1,19,2021-100mb00000000597-a0edfee691e511,Rajat Patidar  (RP),https://scores.iplt20.com/ipl/playerimages/etgAYU3yll1711009471597.png,4.0,11,Jaydev Unadkat,c Abdul Samad b Jaydev Unadkat,c Abdul Samad b Jaydev Unadkat,50,20,1,5.00,20.00,12,0,0,2,5,76.00,2.86,250.00,0,0,6,8,12,40.00,60.00,597
1423,1,19,2020-100mb00000000550-247665a42ff311,Cameron Green ,https://scores.iplt20.com/ipl/playerimages/3pTZg5UXcn1711009401550.png,5.0,7,,not out,not out,37,20,0,0.00,,13,2,0,5,0,54.05,4.00,185.00,0,0,,18,2,90.00,10.00,550
1423,1,19,2019-100mb00000000184-117a285844b711,Mahipal Lomror ,https://scores.iplt20.com/ipl/playerimages/BOdFMN0Fsy1711008079184.png,6.0,11,Jaydev Unadkat,c Pat Cummins b Jaydev Unadkat,c Pat Cummins b Jaydev Unadkat,7,4,1,25.00,4.00,1,1,0,1,0,57.14,4.00,175.00,0,0,3,0,0,0.00,0.00,184
1423,1,19,2018-100mb00000000013-1031ba8ae99c11,Dinesh Karthik (wk),https://scores.iplt20.com/ipl/playerimages/JCXtEQbAYN171100789113.png,7.0,8,Pat Cummins,c Abdul Samad b Pat Cummins,c Abdul Samad b Pat Cummins,11,6,2,33.33,3.00,1,1,0,2,0,72.73,3.00,183.33,0,0,4,6,0,100.00,0.00,13
1423,1,19,2022-100mb00000001483-5afb915c543411,Swapnil Singh  (IP),https://scores.iplt20.com/ipl/playerimages/3IAmDJVxRX17110079001483.png,8.0,6,T Natarajan,c Abhishek Sharma b T Natarajan,c Abhishek Sharma b T Natarajan,12,6,2,33.33,3.00,2,0,0,1,1,83.33,3.00,200.00,0,0,1,6,0,100.00,0.00,1483
1423,1,19,2022-100mb00000000978-bc824605a44611,Yash Dayal ,https://scores.iplt20.com/ipl/playerimages/TcWxpwQ09F1711009550978.png,,1,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,978
